SID,delta,theta,alpha,beta,alpha_peak,1/f_slope,spindles,slow_oscillations,CAP_index
s15,0.013550809568586016,0.7923728172641143,0.10457264678651258,0.08950372638078699,7.5,-15.100280577111814,,,
s15,0.007012680340512662,0.7952305889379985,0.10924953686482602,0.08850719385666288,7.25,-16.18833969515063,,,
s15,0.011812027842282254,0.7917451569882975,0.10358887965844066,0.09285393551097956,7.5,-18.13508235075459,,,
s15,0.006156307219742847,0.7574349774484518,0.09994647664357108,0.1364622386882343,,-17.611825261044295,,,
s15,0.014803462031053543,0.661669120764717,0.10997834889377447,0.21354906831045511,,-16.629213741255683,,,
s15,0.009626851235769509,0.7314117155966028,0.11261979383005713,0.1463416393375706,,-16.49248781808867,,,
s15,0.013923703403684479,0.785955480877884,0.10889552792117332,0.09122528779725801,,-15.956821377923626,,,
s15,0.009781482868682885,0.8348192694803102,0.10439518285143161,0.051004064799575276,,-16.307271323358773,,,
s15,0.011527811262540384,0.7467806052039193,0.11932935767018338,0.12236222586335693,,-17.71191671003877,,,
s15,0.012180261004636237,0.8243556592796965,0.10454088984233674,0.05892318987333043,,-15.458239305255784,,,
s15,0.015949482514760468,0.8035249853268456,0.11986469951680083,0.06066083264159304,,-16.96645190235178,,,
s15,0.0091161065234454,0.8146977685093441,0.11784487601672664,0.05834124895048413,,-14.532684004708365,,,
s15,0.018232540073759688,0.7974478629382816,0.1185813714266021,0.06573822556135654,,-11.00493608509979,,,
s15,0.011075149253670905,0.8060894442300692,0.10810595373856119,0.07472945277769867,,-14.316309640705462,,,
s15,0.010855708385180273,0.8212155820092243,0.09354168060779554,0.07438702899779986,,-17.47471735950671,,,
s15,0.008066529423063585,0.8627319626633735,0.08551125485255685,0.04369025306100599,,-15.980138888173823,,,
s15,0.01249791487066088,0.8080188271750967,0.11921241711920356,0.060270840835039,,-13.081947997940603,,,
s15,0.016753975585752805,0.8243064771828669,0.09817219004404465,0.060767357187335724,,-17.207116870167773,,,
s15,0.013900454010935839,0.7997057315254132,0.134332720002059,0.052061094461591836,,-14.328492605951867,,,
s15,0.012180140365164687,0.7991662931186526,0.13790533381631317,0.05074823269986957,,-15.366209534908307,,,
s15,0.014193650515140793,0.8031602465597374,0.1053922787063243,0.07725382421879746,,-13.742603016498864,,,
s15,0.009244023278892566,0.8347822386123025,0.10496117241708865,0.051012565691716284,,-15.259388159946045,,,
s15,0.005040764730323178,0.8344047213681557,0.11934402038493383,0.04121049351658747,,-15.610753350822055,,,
s15,0.014079683591714002,0.728384398713464,0.11334632296126326,0.1441895947335586,,-16.213036709413107,,,
s15,0.01394792115491624,0.8262700053328506,0.10222988532396239,0.05755218818827081,,-13.884958733684684,,,
s15,0.00867733433746144,0.8400496413793783,0.10011449335648516,0.05115853092667517,,-13.123817406379926,,,
s15,0.011404306856336179,0.8232750978880906,0.10797601595758596,0.05734457929798725,,-16.395514757886776,,,
s15,0.010639668953965623,0.8000564968772848,0.10208210834708138,0.08722172582166808,,-16.651745747285627,,,
s15,0.016009481546095893,0.8363990127403144,0.10854939722775561,0.03904210848583426,,-15.68199741884778,,,
s15,0.009959465715995909,0.7656984188791875,0.12148610209411727,0.10285601331069931,,-15.656384459167581,,,
s15,0.012204033364034996,0.7864089148389988,0.12027388959812382,0.08111316219884251,,-15.729419676847439,,,
s15,0.00617150088172028,0.5770140377908479,0.09607174873768341,0.3207427125897484,7.5,-16.722338295165958,,,
s15,0.009175214232356083,0.8248669305915198,0.12664195674397988,0.03931589843214415,,-14.402144812358715,,,
s15,0.014849934685339367,0.6933506620227252,0.10156886500535918,0.19023053828657632,,-15.192254429030866,,,
s15,0.009880685283835159,0.7363496499209681,0.09900626719387788,0.15476339760131883,,-15.155926714109475,,,
s15,0.011435599517731584,0.7481360538563452,0.12540281830591368,0.11502552832000949,,-15.384565920035877,,,
s15,0.00776327618731911,0.8056826484482459,0.13722644181757626,0.049327633546858804,7.5,-14.07199352318409,,,
s15,0.009086645589512448,0.767377086549888,0.09625716890302385,0.1272790989575758,,-16.282309608108836,,,
s15,0.011773642148951803,0.8035075291091885,0.140216865587099,0.04450196315476065,7.75,-16.03666874588111,,,
s15,0.006067879347785958,0.8251305211641687,0.11357933972267513,0.055222259765370235,,-16.109294986919277,,,
