SID,delta,theta,alpha,beta,alpha_peak,1/f_slope,spindles,slow_oscillations,CAP_index
s28,0.006655394860581667,0.3355145375030256,0.2698056282912339,0.3880244393451588,8.0,-14.25210313580537,,,
s28,0.005515391342839091,0.6066401961476277,0.1984242898325058,0.18942012267702743,,-16.697465970600394,,,
s28,0.007446098242669967,0.4828819239142375,0.23140658120810048,0.27826539663499206,10.0,-14.071726822715735,,,
s28,0.0040420607408096325,0.438508454962857,0.25340129587218374,0.3040481884241496,7.5,-17.98435552177201,,,
s28,0.005225368896150901,0.47333125763679434,0.25431826473553537,0.26712510873151935,9.0,-17.73404227985376,,,
s28,0.003633574562548525,0.4000991052265889,0.2609213541878634,0.3353459660229992,10.25,-17.450069744592735,,,
s28,0.007382208592458288,0.48183783451599926,0.19032245555481736,0.32045750133672507,8.25,-15.459666185791114,,,
s28,0.004273136850430376,0.42693001796471103,0.24455074967795837,0.32424609550690014,8.75,-17.145674324487075,,,
s28,0.006284421558958928,0.39267439186628494,0.28505024353402864,0.31599094304072756,9.25,-18.45464337610719,,,
s28,0.002698330211958169,0.447738979901612,0.23886527281837092,0.31069741706805903,,-18.20686022105357,,,
s28,0.007739857236701411,0.4197382983019338,0.2636198317813503,0.3089020126800145,,-17.843113705172048,,,
s28,0.007469523521373677,0.7067330919953452,0.14120163415177386,0.1445957503315073,,-14.282976828167543,,,
s28,0.0032506924517873605,0.4950273180899257,0.23625167612747022,0.26547031333081667,,-17.57149155084379,,,
s28,0.003553079767059606,0.4026260161983068,0.261382015066641,0.3324388889679926,7.25,-17.805670706211668,,,
s28,0.00438991582053014,0.4906916818418831,0.209450166158483,0.2954682361791038,,-18.23004415368246,,,
s28,0.002926366705265627,0.43089934884337805,0.2761917590142145,0.28998252543714187,9.5,-18.48045030696956,,,
s28,0.005401295676691462,0.5216169882035091,0.22560158727448673,0.24738012884531274,,-17.099193331983525,,,
s28,0.002021158423428481,0.2945025287091247,0.2916428278173872,0.41183348505005973,10.0,-18.442700974760374,,,
s28,0.003206643584527588,0.4014354673838775,0.26204568160362934,0.3333122074279655,,-18.4020508120083,,,
s28,0.003076004911230597,0.40874941470877646,0.2864223474268464,0.3017522329531466,9.25,-18.480353290325304,,,
s28,0.007391315382806149,0.46027120526441967,0.20875333894823375,0.3235841404045405,,-17.89300403071263,,,
s28,0.006755446642777998,0.45761987042768804,0.2147430920963226,0.32088159083321127,,-14.993193361801971,,,
s28,0.006238785726319528,0.4833832067078049,0.2205861091461921,0.2897918984196835,8.5,-16.30364445858287,,,
s28,0.0046080667740230384,0.3454431018272331,0.30250376148481795,0.34744506991392604,9.25,-17.453784425754783,,,
s28,0.004404165363087775,0.34751213275876675,0.2609529872853773,0.3871307145927681,9.0,-17.244973334154032,,,
s28,0.006718179299535273,0.48646031911855264,0.22386648980176657,0.28295501178014554,8.75,-16.57905723710751,,,
s28,0.006240021605465252,0.4033777345991775,0.2818414413882948,0.3085408024070625,10.0,-18.85253145940322,,,
s28,0.004129401366715263,0.4157218227932572,0.2652499579077805,0.3148988179322471,9.75,-16.43283740589877,,,
s28,0.004867357473924674,0.47914389323726503,0.25899738986216075,0.2569913594266496,8.0,-16.05333746887366,,,
s28,0.002554752887658647,0.30219536072066966,0.3022962070142261,0.3929536793774456,9.5,-19.448320023093185,,,
s28,0.0043919300760478334,0.38134758940242475,0.27566238628457423,0.3385980942369533,,-18.67455670264917,,,
s28,0.005312949435290586,0.5317466792720156,0.2337277597930268,0.22921261149966704,,-15.034875182100295,,,
s28,0.005738294001704346,0.3942770876330922,0.24536905392398686,0.35461556444121645,10.25,-17.796792973284767,,,
s28,0.007622516725554943,0.6344283383440378,0.20501186918044292,0.15293727574996432,,-15.951708468349972,,,
s28,0.0024869662838527488,0.3577360265243609,0.2661894231535046,0.37358758403828185,,-17.605232305646965,,,
s28,0.004335432490784662,0.416287128364553,0.2551566112381462,0.32422082790651613,7.5,-18.267372404950045,,,
s28,0.0035677528693625893,0.4011353584233264,0.269153294083454,0.3261435946238569,10.25,-17.278478350700862,,,
s28,0.005836921220475112,0.33143100438963896,0.23575296806690382,0.42697910632298214,9.25,-15.655478619646779,,,
s28,0.0027322626486751857,0.3345014966312833,0.3066543409611524,0.35611189975888907,9.25,-17.845431778851864,,,
s28,0.004292827911282302,0.4160520557802273,0.24547026976967468,0.33418484653881564,9.5,-19.07386216468375,,,
