SID,delta,theta,alpha,beta,alpha_peak,1/f_slope,spindles,slow_oscillations,CAP_index
s24,0.01422645690715043,0.8078928634619037,0.13478543996644424,0.04309523966450159,,-10.74668642712641,,,
s24,0.01445434911022251,0.8342896189948387,0.12127231886459908,0.02998371303033963,,-9.459090718257666,,,
s24,0.009769514278225576,0.8160107973998865,0.13353728184137892,0.04068240648050901,,-10.073419228354862,,,
s24,0.008811513894738433,0.8209178719722449,0.13053364158735856,0.039736972545658236,,-11.633871736594159,,,
s24,0.011757901165836658,0.836044680544312,0.1146472957606251,0.03755012252922618,7.75,-11.699086031700315,,,
s24,0.015368881171058798,0.8410737648885511,0.10845902044999031,0.03509833349039972,,-9.782021307335821,,,
s24,0.010570491310566277,0.8063925007794726,0.139776453912485,0.043260553997476,,-12.501835176595321,,,
s24,0.012480396528347796,0.8216744876364394,0.123014114242291,0.04283100159292184,,-12.63234828000137,,,
s24,0.013060055017214838,0.8178243487517577,0.125958850087159,0.04315674614386837,,-11.065146766752935,,,
s24,0.01230531465479776,0.8321538764757079,0.12642679112039865,0.02911401774909554,,-10.475087479349305,,,
s24,0.008677245871381944,0.8210699757871294,0.12686956452851986,0.0433832138129687,,-13.721259976698256,,,
s24,0.011157917410125976,0.8212868002575079,0.13008074515627502,0.03747453717609115,,-13.514982016892258,,,
s24,0.01646768553238189,0.8189905851641667,0.13275601211547156,0.031785717187979776,,-13.498389283016026,,,
s24,0.01200474938558092,0.8162600767577924,0.1291352570569642,0.04259991679966241,,-10.724785116856266,,,
s24,0.012628385208400018,0.828022816184678,0.1190672303905841,0.04028156821633785,,-12.48107450581282,,,
s24,0.010461325376467951,0.8654394358672292,0.09154154243903015,0.03255769631727281,,-13.739019833964958,,,
s24,0.01097374524889633,0.8589480026998827,0.10761368213899207,0.022464569912228918,,-10.2551329132482,,,
s24,0.011828199206085556,0.8471867255643721,0.11649637215333965,0.02448870307620268,,-11.897893725206055,,,
s24,0.01646286894201549,0.8398817606932122,0.11533406280289649,0.028321307561875904,,-9.716376177123406,,,
s24,0.009251260648323816,0.8599993404258733,0.1058066376164892,0.02494276130931364,,-10.068300960858473,,,
s24,0.010430668712942334,0.8415846762577277,0.11843531875213037,0.029549336277199616,,-10.79424731602091,,,
s24,0.012214760337054141,0.8462775680451746,0.11362259231110228,0.027885079306668926,,-12.423635295315739,,,
s24,0.014123022663955041,0.8590903663460089,0.10249983488531961,0.02428677610471644,7.25,-11.6738682502228,,,
s24,0.011811428236706313,0.8490031016786493,0.11026784505220272,0.028917625032441677,,-11.88158242393774,,,
s24,0.013377186097656465,0.8290462958504045,0.12049843533897511,0.03707808271296394,,-12.231545408620148,,,
s24,0.013695690098979866,0.8427439895495229,0.11344722697276147,0.030113093378735804,,-11.845247911900293,,,
s24,0.015272065810264196,0.8601267514987456,0.1006610111888045,0.02394017150218566,,-10.46665268376221,,,
s24,0.014284028834337341,0.8245212140021484,0.12877331150155552,0.03242144566195872,,-11.91386845055747,,,
s24,0.017660352065086853,0.8571998890271747,0.099739887577083,0.025399871330655552,,-12.648923585255522,,,
s24,0.01266634719648632,0.8360239616560702,0.12574619945275553,0.025563491694688027,,-11.07596646939034,,,
s24,0.008799434351259025,0.8371809615360037,0.12195004458970757,0.032069559523029686,,-12.734324192084516,,,
s24,0.00689844664357486,0.8158220655467898,0.14418794235851948,0.03309154545111601,,-12.199781099485094,,,
s24,0.012077703667324946,0.8181773848832798,0.13153379383467872,0.0382111176147166,,-13.57937255709615,,,
s24,0.017735202412423302,0.8289727708665975,0.12479571498036977,0.028496311740609417,,-13.007400558842564,,,
s24,0.010226541840676047,0.802293652949496,0.15057621254210787,0.036903592667720204,,-14.314532605668331,,,
s24,0.012480382755621324,0.8162066989850316,0.1304387070161626,0.040874211243184494,,-11.453434262536073,,,
s24,0.01133170107943477,0.8086309407976137,0.14239660521864486,0.03764075290430666,,-7.4331471076747855,,,
s24,0.007678647487460521,0.8147402412622562,0.14678837908447007,0.03079273216581324,,-12.211433589089818,,,
s24,0.007153236721866408,0.8237623534581339,0.138428231595346,0.030656178224653656,,-12.896135595781995,,,
s24,0.013690024412868013,0.8115258141563754,0.1423109892578967,0.0324731721728599,,-13.106678262308963,,,
