SID,delta,theta,alpha,beta,alpha_peak,1/f_slope,spindles,slow_oscillations,CAP_index
s18,0.003737975421502721,0.5338910907844541,0.18154537340428048,0.2808255603897627,7.25,-12.939615425983686,,,
s18,0.004036631066186896,0.440051370117008,0.18496736322391555,0.37094463559288954,7.25,-18.532400955214605,,,
s18,0.012380051577111284,0.4689068113451942,0.15780522076887804,0.3609079163088165,,-16.54810051601257,,,
s18,0.005477523793335454,0.5558611478502488,0.2117193604547394,0.2269419679016764,7.75,-14.91285626413697,,,
s18,0.004195882486005319,0.4811487930698195,0.18727736074557558,0.3273779636985996,8.25,-15.770485699105564,,,
s18,0.0060173468167984655,0.4920409944076218,0.20213685054630243,0.2998048082292773,,-17.045880592005005,,,
s18,0.0026435958752610263,0.3985310620027508,0.20550781230874818,0.39331752981324,,-17.49805483900151,,,
s18,0.004031769917408786,0.4715247672669766,0.2035665681657261,0.32087689464988856,,-17.759645090061767,,,
s18,0.009335871106448842,0.5667483348019183,0.16882878500196766,0.25508700908966514,,-16.376397431117812,,,
s18,0.004497292636145835,0.437813907792742,0.20395367514185128,0.35373512442926086,,-18.133974911054732,,,
s18,0.003531306314442553,0.504581063462221,0.2143448550324085,0.277542775190928,,-17.448541866121314,,,
s18,0.004063391122163808,0.4947602376529526,0.19968202210030905,0.3014943491245745,,-17.8457164063535,,,
s18,0.0035172225864776975,0.3907273924029293,0.24742194391009065,0.35833344110050236,10.0,-17.079908274264174,,,
s18,0.008276317826432454,0.6183307964170438,0.1968319071178559,0.1765609786386678,,-16.28429033299231,,,
s18,0.004359728110800363,0.5087459933308242,0.1999089823756973,0.2869852961826781,,-14.771632980282961,,,
s18,0.014623586743899656,0.6771701718613187,0.12606901532057516,0.18213722607420657,7.75,-16.79408306492181,,,
s18,0.007230246479976149,0.6136399425374262,0.2046678528342321,0.17446195814836563,,-15.843416613952128,,,
s18,0.004084532026820764,0.5112562775145743,0.1771695785465527,0.3074896119120523,,-16.731134864341403,,,
s18,0.00669036847201451,0.5532523189649137,0.2044506624879256,0.2356066500751463,,-16.89953333934327,,,
s18,0.006336312515590652,0.5231376076265275,0.20839519626729386,0.26213088359058806,7.25,-15.348994693873111,,,
s18,0.005430430892540962,0.4514571857872799,0.22189456131151006,0.32121782200866916,,-17.34884004683484,,,
s18,0.008488945988298142,0.5608267568688897,0.2111820588512916,0.21950223829152055,,-17.04555508878824,,,
s18,0.005791100155393337,0.49705373131983027,0.24572116650064446,0.251434002024132,7.5,-17.39541663096501,,,
s18,0.0114125112327846,0.6079961658979159,0.21564761200270802,0.16494371086659157,,-15.541896803848928,,,
s18,0.006115467885462247,0.520774443322287,0.19998836327606226,0.27312172551618835,7.25,-17.739244702217402,,,
s18,0.0055563772924948455,0.5592531914313766,0.21350590560821617,0.22168452566791247,7.25,-16.69065641144781,,,
s18,0.007494441881252095,0.5632277232526398,0.1968161395624045,0.23246169530370359,,-16.8090075447817,,,
s18,0.0030213032744705218,0.37200630459889517,0.13985760293900443,0.48511478918762985,,-18.369005284190997,,,
s18,0.005137820739835985,0.5578329722086975,0.19420817691303802,0.24282103013842846,,-13.793777890961584,,,
s18,0.0041889436266277814,0.4635160213209731,0.17037191091639392,0.3619231241360051,7.5,-18.84224166187489,,,
s18,0.005113989157031596,0.5489012945234312,0.16180678574877344,0.2841779305707638,,-16.332589834497337,,,
s18,0.005213915375419538,0.44820051340138783,0.19456465546073243,0.35202091576246014,,-17.71038610512179,,,
s18,0.0032170497641723036,0.44473484809911623,0.1551570441219808,0.3968910580147308,,-15.382721094419507,,,
s18,0.004709270997107127,0.44230626475190277,0.25325974340031404,0.29972472085067603,10.5,-17.205467059782038,,,
s18,0.002691875398983735,0.49115230021013445,0.19330333765042934,0.3128524867404525,,-17.34367280832669,,,
s18,0.0021057974995468613,0.4588902546161933,0.22550438764615746,0.31349956023810244,,-18.41288279209111,,,
s18,0.0029788044737756045,0.5086113052282354,0.1974104463677874,0.2909994439302016,,-17.460222568801942,,,
s18,0.003171232470553182,0.43504237336062485,0.2237462557736912,0.3380401383951307,,-16.89382418383667,,,
s18,0.0035471499890680257,0.49363309504691766,0.18975691241287299,0.31306284255114136,,-16.530096947929795,,,
s18,0.002447794239913049,0.42823110265666126,0.2056407029734394,0.36368040012998626,10.5,-17.41116333463206,,,
