SID,delta,theta,alpha,beta,alpha_peak,1/f_slope,spindles,slow_oscillations,CAP_index
s27,0.00269988562906812,0.2943049060996715,0.17569518887515664,0.5273000193961036,,-20.688921907300603,,,
s27,0.0018553524094333358,0.3972818705636214,0.16795724593622288,0.4329055310907223,7.5,-17.897122226833368,,,
s27,0.004915806642280214,0.5073536037611738,0.15163543997099707,0.33609514962554893,,-19.028900359319344,,,
s27,0.003315723487856452,0.35432639698973795,0.14354295424914104,0.4988149252732645,7.5,-19.288080097123515,,,
s27,0.0015694122306501562,0.2719672659905915,0.1727608626976785,0.5537024590810798,7.25,-20.209056385128143,,,
s27,0.0036662747115437165,0.3236455476898094,0.14704563894307715,0.5256425386555696,10.5,-18.88267252882827,,,
s27,0.0036758824981099206,0.4463095221900139,0.16933885449681219,0.38067574081506395,,-18.30291945366657,,,
s27,0.0039733879028533104,0.32663253544270826,0.14161747277408335,0.5277766038803551,7.5,-17.989804800797152,,,
s27,0.0033576612704601426,0.40342116051380283,0.1586074805095791,0.43461369770615793,7.25,-18.948314218567127,,,
s27,0.002738302971432046,0.4363365788332683,0.12999851558737338,0.4309266026079263,7.75,-19.697403874494434,,,
s27,0.004831110701741125,0.36861610805759426,0.14959502413424056,0.4769577571064242,8.0,-19.984816930641728,,,
s27,0.004121875299793853,0.28260170795734957,0.17347193279416956,0.5398044839486871,7.5,-19.855760422982435,,,
s27,0.0023795603593024036,0.35961004877222136,0.17706053688215187,0.4609498539863244,7.5,-19.262244688313242,,,
s27,0.011089842792548021,0.5070199281569753,0.1258750115166567,0.35601521753382004,,-17.01485951330357,,,
s27,0.002811015011323124,0.3337027019146275,0.19544179199500475,0.4680444910790448,7.75,-18.512651267521434,,,
s27,0.0067956935234765115,0.5698688533398725,0.13662976251715622,0.28670569061949497,,-18.05408743471608,,,
s27,0.008073232314720534,0.6326064009326249,0.11004003822821273,0.24928032852444187,7.25,-18.380978934032473,,,
s27,0.0022419902721344935,0.3316662820511203,0.15535732310502814,0.5107344045717169,7.75,-19.082633064384005,,,
s27,0.004287047487796578,0.43763521521968984,0.1381701749841041,0.41990756230840937,8.0,-18.685065329633478,,,
s27,0.003896116516415052,0.3413159774989596,0.15853210764031422,0.4962557983443111,7.75,-19.714864043816483,,,
s27,0.002010726345421088,0.31158330395620554,0.14425482391210054,0.5421511457862729,8.0,-19.325419243243786,,,
s27,0.006340704491381208,0.49175769977561207,0.15206024867003465,0.3498413470629721,,-17.832763445056795,,,
s27,0.0020410019759043176,0.3057027447892612,0.16455219937599636,0.5277040538588381,7.75,-19.022262902157884,,,
s27,0.002428266222298107,0.4248576104592115,0.1383972269085454,0.43431689640994503,8.0,-18.776959919732274,,,
s27,0.0018183790392789334,0.22739278421690154,0.21345052314327978,0.5573383136005398,10.25,-19.256927624562007,,,
s27,0.003331371723000149,0.36262151326711034,0.1505298636911824,0.4835172513187071,,-18.96157710918928,,,
s27,0.0026268563513041757,0.2888795369235279,0.21034554953668852,0.4981480571884794,10.0,-19.838921861507657,,,
s27,0.002900278423311719,0.2897924930404965,0.16166514210684657,0.5456420864293452,7.75,-19.0545765596004,,,
s27,0.005532001706150904,0.41324362419483757,0.1399732373077122,0.44125113679129924,,-17.98345241352556,,,
s27,0.0027683938800949675,0.34024377836607944,0.1549832805823093,0.5020045471715162,,-19.6406747271243,,,
s27,0.002903018125839853,0.29368940047387876,0.18039700789257607,0.5230105735077053,10.0,-18.836536350265487,,,
s27,0.0032985867757716614,0.39830910064706154,0.11406195946692378,0.484330353110243,,-18.256581184715927,,,
s27,0.003429077049906438,0.26261916601483876,0.1361459622240143,0.5978057947112406,7.25,-19.09404892082869,,,
s27,0.0017236009478443215,0.30615688058496854,0.15835358381217476,0.5337659346550124,7.25,-18.894220294448147,,,
s27,0.0023419183977529887,0.34497122702894767,0.16188669174607442,0.49080016282722494,7.25,-19.618973794320627,,,
s27,0.0025236305511803538,0.3221327440566943,0.1584185111695873,0.5169251142225381,7.5,-20.138228185143245,,,
s27,0.00772044051974451,0.33187637495398037,0.1493465962985155,0.5110565882277596,8.0,-17.956407882114032,,,
s27,0.0022680229256034873,0.3617403908297266,0.15106913464615476,0.4849224515985152,7.5,-17.90797376107929,,,
s27,0.0031365358591533034,0.29217410678388805,0.14041121561286504,0.5642781417440935,7.25,-20.59816240299734,,,
s27,0.0015462560098935122,0.3447079756434105,0.15807920286077815,0.49566656548591786,7.5,-17.604915993269767,,,
