SID,delta,theta,alpha,beta,alpha_peak,1/f_slope,spindles,slow_oscillations,CAP_index
s29,0.007386430152850321,0.6813424808420566,0.14390666465113247,0.1673644243539606,,-16.249430374897084,,,
s29,0.010786966534400252,0.6520687779795237,0.17007766048585524,0.16706659500022078,,-15.813251676252552,,,
s29,0.01592583961780014,0.7676807021896803,0.1384408718505489,0.07795258634197068,,-15.398595324468214,,,
s29,0.0069515461435979324,0.6973223795209668,0.15719441222375463,0.13853166211168078,,-14.90026666403189,,,
s29,0.007769259577653521,0.7211213462805337,0.1304420299028953,0.1406673642389175,,-16.558251916819383,,,
s29,0.007586388283192864,0.7089048177661191,0.16488883654672393,0.1186199574039641,,-16.31627941610882,,,
s29,0.006166160192058078,0.6881916503566428,0.1713072462367836,0.13433494321451553,,-15.935045157330949,,,
s29,0.005893996402291431,0.7330923020703164,0.13710019325499392,0.12391350827239814,7.5,-17.01930913843937,,,
s29,0.013721175214666606,0.7476460223397876,0.1243305847255908,0.11430221771995505,,-15.555497738059668,,,
s29,0.008965895779164651,0.677630357460587,0.16018691870753665,0.15321682805271178,,-15.982887557607183,,,
s29,0.010254432066640616,0.6881108851072544,0.15991242203487743,0.14172226079122757,,-15.604632294660309,,,
s29,0.009056627932902434,0.6838845069128515,0.1715155315275548,0.1355433336266912,7.5,-15.867044930365582,,,
s29,0.00847381200668362,0.7040000342702171,0.1693022706184316,0.11822388310466769,,-14.414170997963343,,,
s29,0.012614645042491308,0.6970315083806722,0.16358122613340043,0.12677262044343623,7.25,-16.009137306832553,,,
s29,0.008617735662780996,0.696288265552649,0.1488561246655127,0.14623787411905734,,-17.072533830870164,,,
s29,0.008685694282472765,0.7270549253766205,0.13833876635289555,0.1259206139880111,,-17.275717992937743,,,
s29,0.012022088027702587,0.7289706032592103,0.16162666131770625,0.09738064739538096,,-15.173297282703288,,,
s29,0.011911736755219688,0.7587404965882489,0.11213213438758567,0.11721563226894566,7.25,-15.523346874531512,,,
s29,0.00950113045168172,0.7276446422608582,0.1587578440345658,0.1040963832528943,,-15.452519897190674,,,
s29,0.01629571151767746,0.6865157749016018,0.1690516125194074,0.12813690106131337,,-15.43721045441932,,,
s29,0.012008447432167942,0.6805773843308981,0.14032219548549085,0.16709197275144322,,-15.517368319961175,,,
s29,0.008079050171676141,0.7000269148245974,0.16486117855614887,0.12703285644757764,,-16.454462544262878,,,
s29,0.003988759822682681,0.6792303494351775,0.17528835153972563,0.1414925392024142,,-15.369256740834564,,,
s29,0.006410608449296888,0.7382631494891982,0.15822350039749777,0.09710274166400708,,-15.791988077794947,,,
s29,0.009696662273183354,0.6887420221268911,0.13991980631153753,0.16164150928838805,,-15.573046336947685,,,
s29,0.010812738223898255,0.7413045866739825,0.12688072030358546,0.12100195479853386,,-15.993880115392665,,,
s29,0.008620639078210738,0.6957867458159099,0.18020277129098813,0.11538984381489123,,-15.434423259342752,,,
s29,0.008439447332584659,0.6346334192931791,0.1615088742978391,0.19541825907639707,7.75,-16.864762029164886,,,
s29,0.008987992406270736,0.6891026758908534,0.14694734359765094,0.15496198810522482,,-17.352249899275147,,,
s29,0.010483565047794213,0.7298747688682019,0.13407941072214152,0.12556225536186236,7.25,-15.223434640437487,,,
s29,0.0063841563999815715,0.6855579585483345,0.15341621602499758,0.15464166902668638,,-16.358669019334005,,,
s29,0.009598921899584063,0.6456838453604393,0.1718299583883076,0.17288727435166906,,-15.280212001138736,,,
s29,0.010684517921343086,0.7043631708474059,0.1473294138605647,0.13762289737068636,,-14.414220125002407,,,
s29,0.009504012681918157,0.7114470513992773,0.15645928325482905,0.1225896526639754,,-15.805693234541089,,,
s29,0.010049562905583075,0.7105483457189219,0.14433284530142826,0.13506924607406676,7.5,-14.31848229364689,,,
s29,0.015872355135351172,0.7076426182259132,0.14032914451476206,0.1361558821239736,,-16.338641192784657,,,
s29,0.005167966530365791,0.6728227852204425,0.1765852208277249,0.14542402742146673,7.5,-15.931986559565685,,,
s29,0.006931762023823711,0.7497116353258484,0.12975790879676094,0.11359869385356708,,-14.447717518677248,,,
s29,0.005364087363906667,0.6844110281779312,0.1642476617115393,0.14597722274662292,7.5,-17.598511942232815,,,
s29,0.005903513201924871,0.6778506149898493,0.18277037174356295,0.1334755000646629,7.75,-16.135883750239202,,,
