SID,delta,theta,alpha,beta,alpha_peak,1/f_slope,spindles,slow_oscillations,CAP_index
s05,0.01317575727391269,0.8684258240256726,0.0673180410360275,0.051080377664387284,,-12.521969513382642,,,
s05,0.013469172997988839,0.7787455075117022,0.09867057610506048,0.10911474338524842,,-14.077966985410013,,,
s05,0.01597468458165594,0.8784425995508771,0.07132394180587087,0.03425877406159614,,-11.714188499579118,,,
s05,0.009331460603201159,0.8585095479561063,0.08012916256729467,0.05202982887339796,7.25,-12.234649388429865,,,
s05,0.01158535336345481,0.8874325136748078,0.06535361613929677,0.035628516822440684,,-11.867756485079521,,,
s05,0.010033752135812856,0.8598713515202493,0.07923327076087808,0.05086162558305986,,-10.469719017409414,,,
s05,0.012572361181287607,0.819618978991671,0.09613881532477714,0.07166984450226425,,-12.60597079854335,,,
s05,0.023431967227331575,0.8611895706637644,0.0806604636206313,0.03471799848827267,,-13.060347526378736,,,
s05,0.01407922369194282,0.8843158053917477,0.06669179051245039,0.03491318040385915,,-12.070762688804754,,,
s05,0.030704781132996368,0.857442072471534,0.08226666830563742,0.029586478089832138,,-12.202929272349236,,,
s05,0.012767242886695679,0.8463637914220354,0.08291362255115092,0.057955343140117806,,-13.4368641094828,,,
s05,0.010214457660195981,0.8526790173982026,0.07985566242904053,0.05725086251256095,,-12.056169278613618,,,
s05,0.020668418229707157,0.8760119286300485,0.07038588171570598,0.03293377142453833,,-11.154390246223144,,,
s05,0.01657032384304751,0.8881423905292993,0.06328316318787397,0.03200412243977916,,-12.611695102593895,,,
s05,0.010966081057175198,0.8879322553329183,0.0692039634425495,0.03189770016735701,,-12.37771380793681,,,
s05,0.010330388945490397,0.9089418490190866,0.060357502909026334,0.020370259126396607,,-11.297021866446974,,,
s05,0.020034969504749808,0.8806787379035089,0.06636119116273986,0.032925101429001555,,-11.848850836622308,,,
s05,0.020614486842615225,0.866999550735102,0.06108759771092139,0.05129836471136137,,-12.94732602538263,,,
s05,0.011453330370810366,0.8567403149561281,0.08174732707100399,0.050059027602057486,,-13.832412830019356,,,
s05,0.021538446411240135,0.8468143648483509,0.087073584172061,0.0445736045683479,,-13.570912879560968,,,
s05,0.02034903584783869,0.9072089833014733,0.050726304087565344,0.021715676763122714,,-12.793405547421909,,,
s05,0.009869882828763409,0.891818795486182,0.06818972052094194,0.030121601164112752,,-10.829498619222681,,,
s05,0.013616941669410267,0.8845380480797389,0.06443450718097758,0.037410503069873285,,-11.973361067625218,,,
s05,0.02002581072761498,0.8974375166959909,0.05914959430196993,0.023387078274424246,,-11.069019678343018,,,
s05,0.023622398978271383,0.8757841170669263,0.06473196024786636,0.03586152370693598,,-13.610178966080982,,,
s05,0.02111377652309879,0.8665395618409055,0.06716652092784797,0.0451801407081477,7.25,-12.425393484319205,,,
s05,0.012030825107299336,0.8675193618936016,0.07892058913542872,0.041529223863670466,,-13.354899634289083,,,
s05,0.027950886733529245,0.8597915683540088,0.07176214130211568,0.04049540361034615,,-13.424066301206958,,,
s05,0.01078038940262135,0.9068040680838461,0.05667612307514482,0.025739419438387867,,-12.13986177262808,,,
s05,0.014080531065154967,0.8710741918617895,0.07637927373394678,0.0384660033391088,,-13.77500499737587,,,
s05,0.008271382650822575,0.8690719235670442,0.07718114831693901,0.045475545465194146,,-14.457043759813757,,,
s05,0.03562409277617683,0.8259950568163962,0.07671486403324924,0.06166598637417757,,-13.015177703270298,,,
s05,0.02022092544479831,0.891272206111181,0.052616549980647805,0.03589031846337301,7.25,-12.856475148022554,,,
s05,0.017861631340687415,0.8714303382853534,0.06148510463036335,0.04922292574359575,7.25,-11.965366724947796,,,
s05,0.01385798464192499,0.8781603695238744,0.07588085208869738,0.03210079374550329,,-11.433290187895444,,,
s05,0.020043356073690396,0.8296063149692392,0.07793155157813497,0.07241877737893558,,-11.211493380822454,,,
s05,0.01145905990091881,0.8174739962742094,0.10590678082347926,0.06516016300139248,,-12.542387848815018,,,
s05,0.024879227481360098,0.8325390453482701,0.07624919402579892,0.06633253314457076,7.25,-13.626908341025388,,,
s05,0.011146237705911926,0.8996069041379223,0.0585225912387129,0.03072426691745299,,-12.523482027435792,,,
s05,0.013437255482052162,0.8590479126287548,0.08688031902083462,0.04063451286835835,,-12.320505307762327,,,
