SID,delta,theta,alpha,beta,alpha_peak,1/f_slope,spindles,slow_oscillations,CAP_index
s03,0.013553032795829286,0.711396700162233,0.11084404919025319,0.16420621785168465,,-17.16615364375038,,,
s03,0.013715647990875582,0.7872114164491663,0.08465078673881121,0.11442214882114687,,-17.386728109179945,,,
s03,0.017128934212291287,0.7948763680401555,0.08872283011336941,0.09927186763418372,,-17.50216751840923,,,
s03,0.007162256328018506,0.5015168097396323,0.2646638135430263,0.22665712038932295,,-12.486495548616427,,,
s03,0.013125306103394846,0.7147384342840722,0.12150656453417373,0.1506296950783591,,-17.44480861254631,,,
s03,0.013252043961236094,0.7316286105302235,0.13133801218857213,0.12378133331996816,,-17.600602654138513,,,
s03,0.011523852085115997,0.722412657771035,0.14129195896463284,0.12477153117921615,,-17.918003579005628,,,
s03,0.008540956020811955,0.7174554750678567,0.11780779630149543,0.15619577260983597,8.0,-18.853680408735546,,,
s03,0.004687576139741705,0.8001363853847319,0.1069050767781811,0.08827096169734533,8.75,-16.69825657585137,,,
s03,0.008538471827609258,0.6633855474931933,0.16965488947283666,0.1584210912063609,,-16.394183744063334,,,
s03,0.00713433196494279,0.6072198058947043,0.17758984676771175,0.20805601537264104,,-19.56597408005384,,,
s03,0.005763074105431112,0.6567726230323064,0.1614637373027146,0.17600056555954788,,-17.553199487623047,,,
s03,0.011486526656094273,0.5959265632899009,0.16211230318105743,0.23047460687294744,7.25,-17.837041354853397,,,
s03,0.011280127823216642,0.7310074788393235,0.1065499535207473,0.15116243981671257,,-17.174417930491483,,,
s03,0.007938153745283156,0.7431170039975139,0.11867481892204679,0.1302700233351562,,-16.8239121525396,,,
s03,0.014452388109045458,0.826550209863719,0.07628111152676872,0.08271629050046687,,-15.974033839648055,,,
s03,0.008825666388384114,0.6058731524644916,0.19076938577551578,0.19453179537160853,,-14.64595153501085,,,
s03,0.012962327395304033,0.7772529381198539,0.09687397180760537,0.11291076267723668,,-16.574485156618348,,,
s03,0.009041855762430433,0.7547043306594873,0.11399059659984105,0.12226321697824116,,-17.498450505323987,,,
s03,0.01595250881351471,0.6186994307446191,0.16385927584130228,0.2014887846005639,,-17.95894438244893,,,
s03,0.004271200524862685,0.6133928092118225,0.17835166336135974,0.2039843269019551,,-16.253653990255962,,,
s03,0.008171221469361084,0.7865333019965096,0.0973055250089682,0.10798995152516105,,-16.461497623716156,,,
s03,0.020416573831426674,0.7376413241344304,0.11732812850868651,0.12461397352545638,,-16.340087503840678,,,
s03,0.018219793046500433,0.7198098583783982,0.11720110868272177,0.14476923989237972,7.5,-17.25585118994678,,,
s03,0.009805027370152394,0.762876383588891,0.11748583139063282,0.10983275765032377,8.25,-17.073904929350423,,,
s03,0.013911737263355648,0.657845423180324,0.14154952263027157,0.18669331692604874,,-18.188201854719182,,,
s03,0.0086798775965748,0.69771948343527,0.14510031770141213,0.14850032126674304,,-16.572333326137965,,,
s03,0.006462221365536431,0.5038739300223084,0.19242591277273535,0.2972379358394198,,-18.789699252493367,,,
s03,0.014059538042750985,0.7808516922144236,0.10121272902824167,0.10387604071458377,,-16.02265188384085,,,
s03,0.01623007878530091,0.7925577433613215,0.09683475838614664,0.094377419467231,7.25,-17.135006641808303,,,
s03,0.01642158590339835,0.6491855908560407,0.13237961304306123,0.20201321019749985,,-15.3336065621361,,,
s03,0.009293489980513221,0.7003175124634127,0.13661153923539407,0.15377745832068013,,-16.81032800662515,,,
s03,0.006899166247703068,0.5702801076431031,0.17837310660808273,0.2444476195011111,,-19.06894092245332,,,
s03,0.015078451366398102,0.7145322884326957,0.10973986559145414,0.16064939460945205,,-14.73402269466484,,,
s03,0.005360984915561104,0.7751621064597672,0.11151734163106573,0.10795956699360588,,-15.762373584306927,,,
s03,0.008579583316888467,0.6439564962406001,0.16118890859583046,0.18627501184668102,7.5,-17.05143518039949,,,
s03,0.005502294139589816,0.6490276168855362,0.14342928988596573,0.20204079908890826,,-16.36589858968212,,,
s03,0.010599376044209548,0.7522802060222162,0.10857547152628198,0.1285449464072922,,-14.600779012964823,,,
s03,0.014519633176177585,0.5705379061392033,0.18170570818483758,0.23323675249978157,7.25,-13.252877066497216,,,
s03,0.013605875472270743,0.6153633465769002,0.16651892124318893,0.2045118567076403,,-13.03299971408621,,,
