SID,delta,theta,alpha,beta,alpha_peak,1/f_slope,spindles,slow_oscillations,CAP_index
s30,0.017347587736180368,0.6426112476082174,0.10990009092506271,0.23014107373053952,7.25,-14.44061876699,,,
s30,0.007024614724023371,0.6383673189602497,0.14976433383564694,0.2048437324800801,7.5,-14.570432620427043,,,
s30,0.007800522023514988,0.7088977229997017,0.14889327551883208,0.13440847945795117,,-15.553130599317951,,,
s30,0.013562202588036932,0.6973158310017082,0.1362405880854341,0.15288137832482077,,-14.797689982670478,,,
s30,0.00834500012817076,0.8022121145423565,0.08871178095148273,0.10073110437798992,7.5,-15.394927608205478,,,
s30,0.0049625960419096915,0.6044353273156161,0.15384280554024132,0.23675927110223277,,-15.602266521596997,,,
s30,0.01114696024793414,0.6509876048485161,0.14501309877981405,0.1928523361237356,,-17.109532659200706,,,
s30,0.005856042951042474,0.6532056249360518,0.16513802943410028,0.1758003026788053,,-16.234799341598034,,,
s30,0.011355054705587224,0.538895097214714,0.14755450940784515,0.30219533867185366,,-17.625930371491265,,,
s30,0.00664262752279824,0.6874312284917536,0.13459749753815323,0.17132864644729495,,-15.17773854314114,,,
s30,0.007394379085627778,0.6106110618704581,0.1528233637628034,0.22917119528111082,7.25,-15.138180165602808,,,
s30,0.010319225177743214,0.6255812512897253,0.1343645811481429,0.22973494238438866,8.0,-13.321156573946762,,,
s30,0.009109689004567226,0.6848015655691325,0.13499794657518602,0.17109079885111422,,-14.225839095485481,,,
s30,0.0067864947543591165,0.6335038878660075,0.13133026412214238,0.22837935325749098,,-14.224364656077167,,,
s30,0.014862874293398937,0.8005141476505041,0.09824541528099674,0.0863775627751002,,-14.135809052785055,,,
s30,0.015321966082044397,0.7890065715682171,0.06891635467305535,0.12675510767668322,,-15.91920562996417,,,
s30,0.011837988007767546,0.7201937469535118,0.1472168364621487,0.12075142857657199,,-15.413953250062063,,,
s30,0.013766356733060705,0.700133278580221,0.10196442876816844,0.18413593591854993,,-16.170448046186042,,,
s30,0.010725804336259505,0.722523861695563,0.11890646900726334,0.14784386496091412,7.5,-16.436494494866963,,,
s30,0.007576248851059738,0.6195217668558013,0.1495575869983444,0.22334439729479463,,-17.1216342799375,,,
s30,0.0064643040690651864,0.674962959358549,0.08810638435646996,0.23046635221591588,7.75,-16.91812317132535,,,
s30,0.01144488574517696,0.6443963954023579,0.13683841815132405,0.20732030070114096,,-14.814403108664015,,,
s30,0.010544615559308097,0.6867611473256983,0.10274170766245683,0.19995252945253678,7.5,-16.54550998358463,,,
s30,0.008852099748702477,0.6845356129774754,0.14160667013520822,0.16500561713861386,,-15.926816323362834,,,
s30,0.00897444888021558,0.7496108856259822,0.07786425761129404,0.1635504078825081,,-15.567102598812449,,,
s30,0.012674216839516408,0.7576907827306655,0.08875680156642335,0.1408781988633946,,-15.037156080599427,,,
s30,0.00936997472446537,0.6997015610528342,0.13091569257739769,0.16001277164530261,,-16.137857326684493,,,
s30,0.00829430284856893,0.7811964481419282,0.12293825814709537,0.08757099086240742,,-14.327651586511958,,,
s30,0.006713933137271347,0.6678606509891499,0.12470490369682279,0.20072051217675602,,-17.21254175415536,,,
s30,0.006880759022821814,0.6209410245019888,0.15643457362064944,0.21574364285453984,7.25,-14.679944323577718,,,
s30,0.006080069638553916,0.6103760568667502,0.14186954263500667,0.24167433085968912,8.0,-16.78100294056626,,,
s30,0.006801699707970096,0.6635956926818928,0.1535891694107308,0.1760134381994064,7.25,-16.24362893810674,,,
s30,0.017253350946759633,0.722944580838787,0.1116425279466055,0.14815954026784783,,-14.770952861286254,,,
s30,0.005892272113288444,0.6673492464448484,0.11869309226593663,0.20806538917592649,,-16.565885678832085,,,
s30,0.011818066404407634,0.6260214715871992,0.145833268286955,0.2163271937214381,7.75,-15.468070581176507,,,
s30,0.012059206256192818,0.5297126458555871,0.15470086246737866,0.3035272854208414,7.5,-16.70997585521056,,,
s30,0.007107778030181122,0.5627334448294963,0.1472395160512584,0.28291926108906407,,-17.80950451017239,,,
s30,0.007180295116248315,0.626874873539603,0.14166240164712554,0.2242824296970231,,-13.45647291123691,,,
s30,0.013989391798745681,0.56578425360787,0.14258482942756606,0.2776415251658183,,-15.428552786896853,,,
s30,0.01061602288245521,0.6443828259972605,0.14520692712700287,0.19979422399328142,,-13.904540107377988,,,
